ID,URL,label
719,http://www.kovasrot.cz,0
720,https://www.aila.org.au,1
721,https://www.canofootball.com,1
722,https://www.tarot-guru.com,1
723,https://www.cakenflowers.com,1
725,https://www.revealedrecordings.com,1
726,https://www.mrbreakfast.com,1
727,https://www.fayoum.edu.eg,1
730,https://www.lockhaven.com,1
733,https://www.bldgblog.com,1
734,https://www.rsl.ru,1
740,https://www.kiah.org.il,1
742,https://www.packouzjewelers.com,1
743,https://www.lillesand.kommune.no,1
745,https://www.dolbytheatre.com,1
752,https://www.clickandgrow.com,1
753,https://www.salwaowens.com,1
754,https://www.userlocal.jp,1
755,https://www.trillian.im,1
756,https://www.es.catholic.net,1
757,https://www.adsm.ro,1
758,https://www.fatiguesarmynavy.com,1
763,https://www.akkit.org,1
764,https://www.tailie.nl,1
765,https://www.schlueter.de,1
767,https://www.thehealingearth.com,1
768,https://www.wsdtx.org,1
771,https://www.asur.com.mx,1
772,https://www.skyhighpartyrentals.com,1
774,https://www.britishjudo.org.uk,1
775,https://www.mattel163.com,1
776,http://www.fapecalijobutaka.biz,0
777,https://www.quad-a.org,1
778,https://www.internationalnewsandviews.com,1
780,https://www.sitcomsonline.com,1
784,https://www.fermanaghomagh.com,1
785,https://www.amaproracing.com,1
786,https://www.venuereport.com,1
788,https://www.software3d.com,1
791,https://www.cmes.lu.se,1
792,https://www.chiir.org,1
793,http://www.ecolerubanvert.com,0
794,https://www.midlandofficial.com,1
795,https://www.artsopolis.com,1
796,https://www.marechaussee.nl,1
797,https://app.box.com/s/x6agocx9zvj049azirk4aw3xrqdedqhl,0
798,https://www.marforpac.marines.mil,1
800,https://www.scribbr.fr,1
801,https://www.covenanteyes.com,1
802,http://www.geoplugin.net,0
803,https://www.freedomairguam.com,1
804,https://www.quarum.com,1
807,https://www.remolition.com,1
809,https://www.singaporeactually.com,1
812,https://accepupdeting.start.page/,0
814,https://www.centurylink.com,1
816,https://www.knwu.nl,1
818,https://www.dns-oarc.net,1
820,https://shrtco.de/1d9yeo,0
822,https://www.edoweb-rlp.de,1
823,https://www.psprs.com,1
827,http://www.thomasreany.com,0
829,https://www.toddlahman.com,1
830,http://www.silverbell.000space.com,0
832,https://www.portcalls.com,1
834,https://www.smithfieldtimes.com,1
835,https://www.mrglitterati.com,1
836,https://www.selectagents.gov,1
838,https://www.remibrague.com,1
843,https://www.essl.at,1
844,https://www.magyarulbabelben.net,1
845,http://www.tzafrir.org.il,0
846,https://www.zentao.pm,1
847,https://www.matematicas.unam.mx,1
848,https://www.phillipsfoods.com,1
849,https://www.kcm.org,1
850,https://www.northernirelandchamber.com,1
852,https://www.the-healthy-zone.com,1
853,http://www.hexe.in,0
854,https://www.laanimalservices.com,1
857,https://www.wealthmagik.com,1
860,https://www.woodnotes.fi,1
861,https://www.soliset.com,1
862,https://www.danone.co.uk,1
866,https://www.accounts4tutorials.com,1
867,https://www.bayambang.gov.ph,1
869,https://www.pgmuseum.org,1
870,https://www.bialystoker.org,1
872,http://www.mediahitech.com,0
873,https://www.womanvision.org,1
874,https://www.oblationpapers.com,1
876,https://www.cheeburger.com,1
877,https://www.publishersmarketplace.com,1
878,https://www.busybeaver.net,1
879,https://www.vacationstogo.com,1
880,https://www.barncancerfonden.se,1
881,https://www.chickasawtimes.net,1
882,https://www.threeinchesunder.com,1
885,https://www.eirin.jp,1
886,https://www.gritsbits.com,1
897,https://www.stylo24.it,1
898,https://www.fi-compass.eu,1
903,https://www.crosswindhkn.nl,1
907,https://www.radioradicale.it,1
909,https://www.mbiramagic.com,1
910,https://www.evacorbacho.com,1
912,https://www.inportercounty.org,1
914,https://www.microcloudbedding.com.au,1
920,https://www.lagazzettadiviareggio.it,1
921,https://www.biographicon.com,1
924,https://www.murad.com,1
926,https://www.racing.com,1
929,https://www.ergocanada.ca,1
930,https://www.ernestolopez.com,1
932,https://www.qwipo.com,1
933,https://www.auf-nach-mallorca.info,1
934,https://www.nachrichten-muenchen.com,1
935,https://www.healthspek.com,1
937,https://www.thurlestone.co.uk,1
938,https://www.pennjerseyrollerderby.com,1
939,https://www.original-bachflower.com,1
941,https://www.theinviteshack.com,1
942,https://www.mediaethicsmagazine.com,1
943,https://www.fate-sn.com,1
945,https://www.gormanscharpf.com,1
946,https://www.davidrumsey.com,1
947,https://www.villageunderground.co.uk,1
950,https://www.englishkaratefederation.com,1
951,https://www.royalsoft.eu,1
952,https://www.maghress.com,1
955,https://www.pressibus.org,1
956,https://www.mitsue.co.jp,1
957,http://www.crypto-pool.fr,0
958,https://www.rivervalenj.org,1
959,https://www.bedford.k12.oh.us,1
960,https://serviceadhelpmeta.web.app/,0
962,https://www.monashfodmap.com,1
964,https://www.tinroseboutique.com,1
967,https://www.groyer.com,1
968,https://www.univ-paris8.fr,1
969,https://www.sentinelone.com,1
971,https://www.factober.com,1
973,https://www.showroom.ru,1
974,https://www.permafungi.be,1
976,https://www.castellupo.it,1
982,https://www.yourbackinlinenow.com,1
983,https://www.ehs.ucsb.edu,1
984,https://www.rcvfd.org,1
989,https://www.ultrahdtv.net,1
992,https://www.pamitc.org,1
993,https://www.blauwwind.nl,1
994,https://www.oswaldmosley.net,1
995,https://www.atlas-alltagssprache.de,1
996,https://www.fourays.org,1
997,https://www.management-issues.com,1
998,https://www.lambda-bound.com,1
999,https://www.dasts.dk,1
1000,https://www.applethoughts.com,1
1002,https://www.madeinchicagomuseum.com,1
1003,https://www.operaamerica.org,1
1006,https://www.absolar.org.br,1
1009,https://www.simplyniadesign.com,1
1010,https://www.thefashionconnector.com,1
1014,https://www.1000-ideen.at,1
1015,https://www.travel365.it,1
1016,https://www.tdrtargets.org,1
1018,https://www.ati-ia.com,1
1021,https://www.hanbit.co.kr,1
1025,http://www.karizcustomizeme.com,0
1026,https://www.loveokko.co,1
1027,https://www.bitlaw.com,1
1030,https://www.postaprodeti.cz,1
1031,https://www.threadandmaple.com,1
1033,https://mail-101591.weeblysite.com/,0
1035,https://www.edepro.com,1
1036,https://www.philohome.com,1
1037,https://www.rpo.co.uk,1
1038,https://www.northernireland.gov.uk,1
1040,https://www.arabhorsesociety.org,1
1041,https://www.7ebiz.com,1
1042,https://www.sace.sa.edu.au,1
1044,https://www.sextonford.com,1
1045,https://www.gppi.net,1
1046,https://www.dechert.com,1
1047,https://www.audible.fr,1
1051,https://www.lib.fsu.edu,1
1053,https://www.thenakedlifecoach.com,1
1054,https://www.bebeltostes.com.br,1
1055,https://www.emag.bg,1
1057,https://www.itera.ac.id,1
1058,https://www.earlcampbellaward.com,1
1059,https://www.atosmedical.com,1
1060,https://www.andrewsgen.com,1
1063,https://www.obec.on.ca,1
1064,http://www.mail-king.com,0
1065,https://www.samford.edu,1
1066,https://www.ndcn.ox.ac.uk,1
1067,https://www.carenity.us,1
1068,https://www.4funparties.com,1
1069,https://www.barbarashawgifts.com,1
1070,https://www.exasound.com,1
1072,https://www.ecuafact.com,1
1073,https://www.analizeeconomice.ro,1
1074,https://www.maritime-database.com,1
1075,https://www.vcalc.net,1
1076,https://www.sigmundfreud.net,1
1077,https://www.multicolour.com,1
1078,https://www.johnnapier.com,1
1079,https://www.mittenwaldbahn.de,1
1080,https://www.rachelpaulsfood.com,1
1082,https://www.afrobirdsfarm.com,1
1084,https://www.britishgirlbakes.com,1
1085,http://www.lalao.welco.live,0
1088,https://www.mdapp.co,1
1089,https://www.horacioprinting.com,1
1090,https://www.medwayelects.co.uk,1
1092,https://www.famousscientists.org,1
1093,https://www.prietoengineering.com,1
1095,https://www.imobiliariarohde.com.br,1
1098,https://www.talktobruno.com,1
1099,https://www.thisisdurham.com,1
1100,https://www.serf.io,1
1102,https://www.juedischesmuseum.de,1
1105,https://www.northumbrianpipers.org.uk,1
1106,https://www.portland-bologna.org,1
1107,https://www.canadasoccer.com,1
1108,https://www.hpb.gov.sg,1
1110,https://www.wildlife-sound.org,1
1113,https://www.machothemes.com,1
1115,https://www.heartland.co.nz,1
1117,https://www.viva.co.id,1
1119,https://www.ringofgullion.org,1
1120,https://www.linuxcertified.com,1
1124,https://www.cafeleonelli.com,1
1125,https://www.vchm.org,1
1128,https://www.koshien-c.ac.jp,1
1129,https://www.ipeg.com,1
1130,http://www.laurabarstowart.com,0
1132,https://www.rt-thread.io,1
1133,https://www.findamericanrentals.com,1
1134,https://www.thewindpower.net,1
1135,https://www.hotel-mssngr.com,1
1136,http://ufgrlxaaax.hard4sewe.club/vnafvra97w/?q=3717065149&id=100,0
1137,https://www.corpcommsmagazine.co.uk,1
1138,https://www.delptronics.com,1
1140,https://www.barneymartin.com.au,1
1142,https://www.tobincenter.org,1
1143,https://www.hotdoc.com.au,1
1144,https://www.martiniqueannu.com,1
1147,https://www.rosascatering.com,1
1148,https://www.groupmuse.com,1
1149,https://www.hichapp.com,1
1150,https://www.jenstark.com,1
1151,https://www.imaginepeace.com,1
1155,http://www.intelsupportcenter.com,0
1157,https://www.mamm-mdf.ru,1
1158,https://www.metrohealth.org,1
1159,https://www.urbanjungle.co.il,1
1164,https://www.newingtonct.gov,1
1166,https://www.scottishgolf.org,1
1167,https://www.crufts.org.uk,1
1168,https://www.wachtyrz.eu,1
1169,https://www.nokapothecary.com,1
1170,https://www.a3kultur.de,1
1171,https://www.pamatkyaprirodakarlovarska.cz,1
1172,https://www.mcchord.af.mil,1
1175,https://www.river-swimming.co.uk,1
1176,https://www.dualipa.com,1
1177,https://www.matchaeologist.com,1
1179,https://www.becreaturekind.org,1
1181,https://www.chateau-lake-louise.com,1
1182,https://www.molescope.com,1
1184,https://www.collegecentral.com,1
1185,https://www.daitogyorui.co.jp,1
1187,https://www.standartnews.com,1
1188,http://4710463d43910.bonactech.com/#zfhobgnrqmtimjfoyvc0dwrhegs,0
1190,https://www.knowledge-basket.co.nz,1
1193,https://www.guidedchoice.com,1
1194,https://www.postalconnections108.com,1
1195,https://www.coastandkoi.com,1
1196,https://www.coreypsmith.com,1
1197,https://www.janeirodigital.com,1
1198,https://www.damaruworks.com,1
1199,https://www.wiltshirewildlife.org,1
1200,https://www.thiagofarias.com.br,1
1201,https://www.hmwhitesa.com,1
1202,https://www.socioprognoz.ru,1
1203,https://www.six.network,1
1204,https://www.lynnemedsker.com,1
1205,https://www.capitalcitytickets.com,1
1208,https://www.digizeitschriften.de,1
1210,https://www.mardigrasneworleans.com,1
1212,https://www.mythopoetry.com,1
1214,https://www.lobbyists.wa.gov.au,1
1216,https://www.ajfand.net,1
1217,https://www.elsalvadorsolidarity.org,1
1218,https://www.tatvasoft.com.au,1
1220,https://www.realwasabi.com,1
1221,https://www.stationcarts.com,1
1222,https://www.mrm.mx,1
1225,https://www.albanyherald.com,1
1226,https://www.visitbellevuewa.com,1
1227,https://www.psoriasis-bund.de,1
1228,https://www.alaindanielou.org,1
1229,https://www.doveranalyst.com,1
1230,https://www.efncp.org,1
1232,https://www.smg.surrey.ac.uk,1
1234,https://www.stillking.com,1
1236,https://www.hpwallart.com,1
1237,https://www.webservio.com,1
1240,https://www.tanyaleighton.com,1
1242,https://www.amyleewestervelt.com,1
1243,https://gmxfka.web.app/,0
1244,https://www.bdangouleme.com,1
1246,https://www.borduurbloempje.com,1
1247,https://www.abi.org.uk,1
1248,https://www.awesomeweb.com,1
1249,https://www.internetdj.com,1
1250,https://www.hollyfielddesign.com,1
1251,https://www.iandl.marines.mil,1
1252,https://www.washingtonballet.org,1
1256,https://www.strato.de,1
1257,https://www.cipdh.gob.ar,1
1259,https://www.cinematography.net,1
1261,https://www.mospeleo.org,1
1262,https://www.loudelephant.com,1
1263,https://www.parliament.gov.sg,1
1265,https://mtb-247-sec00.firebaseapp.com/,0
1266,https://www.ozawa-ichiro.jp,1
1267,https://www.sisunnews.co.kr,1
1268,https://www.citruslibraries.org,1
1269,https://www.asuu.utah.edu,1
1270,https://www.designgeopolitics.org,1
1271,https://www.birdlife.cz,1
1272,https://www.suryagarh.com,1
1273,https://www.blackheath.org,1
1274,https://www.facialesthetics.org,1
1277,https://www.lutfestsubotica.net,1
1278,https://www.worldcantwait.net,1
1281,https://www.answerbag.com,1
1282,https://www.risingpowersinitiative.org,1
1283,https://www.musee-vix.fr,1
1284,https://www.drive-master.com,1
1285,https://www.davidkordanskygallery.com,1
1288,https://www.mainewriters.org,1
1289,https://www.unilumin.com,1
1290,https://www.grapecat.com,1
1291,https://www.twenty3.media,1
1292,https://www.devtopics.com,1
1294,https://www.smilingmind.com.au,1
1296,https://www.goldfieldsairservices.com,1
1298,https://www.gameinformer.com,1
1301,https://www.ruralliving.co.nz,1
1303,https://www.brunton.com,1
1304,https://www.bestofkenya.com,1
1306,https://www.chuckdixon.net,1
1307,https://www.schatz.senate.gov,1
1309,https://www.furniss-foods.co.uk,1
1310,https://porezna-uprava-33a1c.web.app/,0
1312,https://www.chimani.com,1
1314,https://www.asianjewishlife.org,1
1315,https://doc-postale.firebaseapp.com/,0
1316,https://www.nhpeducationconsultants.com,1
1318,http://daviplata15155.vastserve.com/,0
1321,https://www.kjvbible.org,1
1322,https://www.cesarsway.com,1
1325,http://www.nnml.fbcode.co,0
1326,https://www.kom24.no,1
1328,https://www.esparte.es,1
1330,https://www.theedwinblackshow.com,1
1331,https://www.prcouture.com,1
1333,https://www.alifeexotic.com,1
1335,https://www.cpaireland.ie,1
1339,https://www.novaslp.net,1
